#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_SSI_20005;As the welcoming feast ends, [From.GetJobTitle] [From.GetDynName] and I retreat to finish our conversation in private, observing the moon from the [Root.Capital.Capital.GetHolding] walls. Suddenly, bright lights streak across the sky, and the [From.GetJobTitle]'s visage turns ashen. 'Bad omen,' mutters the translator and the two [From.GetMenWomen] make a hasty departure.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20005;Wait, come back! We were getting on so well!;;;;;;;;;;;;;;x
EVTDESC_SSI_20006;The preparations for [From.GetJobTitle] [From.GetDynName]'s arrival tomorrow are well under way, but I find myself pondering what more I could do to make [From.GetHerHim] feel welcome. Even though a proficient translator has been summoned, would it not be a nice gesture for me to greet [From.GetHerHim] in [From.GetHerHis] native tongue?;;;;;;;;;;;;;;x
EVTOPTA_SSI_20006;I shall spend ALL NIGHT learning complicated phrases to truly impress!;;;;;;;;;;;;;;x
EVTOPTB_SSI_20006;An hour or two to prepare a simple greeting should suffice.;;;;;;;;;;;;;;x
EVTOPTC_SSI_20006;How fortunate that I already know the basics of the language!;;;;;;;;;;;;;;x
EVTOPTD_SSI_20006;It would be unwise. I cannot hope to rival the translator's skill.;;;;;;;;;;;;;;x
EVTDESC_SSI_20007;I asked the translator to not only instruct me in the proper pronunciation, but also teach me the grammar and meaning behind the words. It took many hours, but the pleased look on [FromFrom.GetJobTitle] [FromFrom.GetDynName]'s [FromFrom.GetFaceDescription] face as I greet [FromFrom.GetHerHim] in flawless Mexikhan proves that it was worth the effort.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20007;Language holds more power than most [Root.GetMenWomen] understand.;;;;;;;;;;;;;;x
EVTDESC_SSI_20008;'My [Root.GetLordLady], please wake up!' I sit up with a start. Where am I? My eyes dart around the room. The library! 'The guests are waiting! Forgive me, my [Root.GetLordLady], we didn't know where you were. We've been searching the [Root.Capital.Capital.GetHolding] for hours!' I bury my face in my hands. I have not yet received my guests, and the visit is already a disaster...;;;;;;;;;;;;;;x
EVTOPTA_SSI_20008;Curse those early risers, the sun is barely up!;;;;;;;;;;;;;;x
EVTDESC_SSI_20009;I spent an hour reading the greeting which the translator had prepared for me before going to bed, and as I dressed this morning, [FromFrom.GetSheHe] was there to help me with the pronunciation. I have no idea what the elaborate phrases mean, but at least they come out somewhat smoothly as I greet [FromFrom.GetJobTitle] [FromFrom.GetDynName].;;;;;;;;;;;;;;x
EVTOPTA_SSI_20009;That went well, I think!;;;;;;;;;;;;;;x
EVTDESC_SSI_20010;I spent an hour reading the greeting which the translator had prepared for me before going to bed. However, as I stood before [FromFrom.GetJobTitle] [FromFrom.GetDynName] this morning, it was as if someone had wiped the words from my mind! I forgot every other word and stuttered something awful...;;;;;;;;;;;;;;x
EVTOPTA_SSI_20010;I have never been so mortified!;;;;;;;;;;;;;;x
EVTDESC_SSI_20011;I had my servant buy an exquisite cape of Mexikhan textile with the proper accessories in preparation for [From.GetJobTitle] [From.GetDynName]'s arrival. However, as I welcomed [From.GetHerHim] and [From.GetHerHis] entourage, the sight of my new robe seemed to displease [From.GetHerHim]! Later, the translator told me I wore several attributes exclusive to the [From.Liege.Offmap.Ruler.GetTitle]'s family.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20011;Guards! Find me the merchant responsible!;;;;;;;;;;;;;;x
EVTDESC_SSI_20012;As I am walking in the gardens with my guest [From.GetJobTitle] [From.GetDynName] I comment on the sunny skies. The translator repeats my words and after a moment of thought, [From.GetDynName] replies with ardent enthusiasm. Apparently [From.GetSheHe] thinks my pleasantries are a metaphor for the enlightened nature of the enlightened [From.Offmap.Ruler.GetTitle]!;;;;;;;;;;;;;;x
EVTOPTA_SSI_20012;I never knew talking about the weather could be so fruitful!;;;;;;;;;;;;;;x
EVTDESC_SSI_20022;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has generously decided to send you a skilled physician from [From.Offmap.Ruler.GetHerHis] court. [mexikhan_doctor.GetDynName] will serve you well.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20022;Send my most sincere gratitude to the [From.Offmap.Ruler.GetTitle].;;;;;;;;;;;;;;x
EVTDESC_SSI_20024;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has graciously accepted your gift. The generosity of the [Root.GetOnlyDynastyName] dynasty will not be forgotten.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20024;Anything to please the [From.Offmap.Ruler.GetTitle].;;;;;;;;;;;;;;x
EVTDESC_SSI_20026;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has decided that there shall be no war and strife between our two nations. [From.Offmap.Ruler.GetHerHisCap] infinite mercy and wisdom is an inspiration to us all.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20026;May there forever be harmony between the houses of [From.Offmap.Ruler.GetOnlyDynastyName] and [Root.GetOnlyDynastyName].;;;;;;;;;;;;;;x
EVTDESC_SSI_20028;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], sends [From.GetHerHisCap] sincerest regards and accepts your pledge of allegiance. May the bond between our two nations last for all time.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20028;I am but a humble servant of the [From.Offmap.Ruler.GetTitle].;;;;;;;;;;;;;;x
EVTDESC_SSI_20030;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has generously granted your request. The sage scholar-bureaucrat [mexikhan_administrator.GetDynName] will join your court. [mexikhan_administrator.GetHerHisCap] administrative skills will serve you well.;;;;;;;;;;;;;;x
EVTDESC_SSI_20032;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has generously granted your request. The master engineer [mexikhan_master_engineer.GetDynName] will enlighten your nation.;;;;;;;;;;;;;;x
EVTDESC_SSI_20034;A terraced field has been built in §Y[ssi_build_province.GetName]§! by Master Mason §Y[From.GetDynName]§!.;;;;;;;;;;;;;;x
EVTDESC_SSI_20035;A ballcourt has been built in §Y[ssi_build_province.GetName]§! by Master Mason §Y[From.GetDynName]§!.;;;;;;;;;;;;;;x
EVTDESC_SSI_20036;A dry dock has been built in §Y[ssi_build_province.GetName]§! by Master Mason §Y[From.GetDynName]§!.;;;;;;;;;;;;;;x
EVTDESC_SSI_20037;A reservoir has been built in §Y[ssi_build_province.GetName]§! by Master Mason §Y[From.GetDynName]§!.;;;;;;;;;;;;;;x
EVTDESC_SSI_20038;A telpochcalli school has been built in §Y[ssi_build_province.GetName]§! by Master Mason §Y[From.GetDynName]§!.;;;;;;;;;;;;;;x
EVTDESC_SSI_20040;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has graciously fulfilled your wish. The skills of [mexikhan_strategist.GetDynName] will be at your disposal, in the war room as well as on the field of battle.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20046;We are honored. The arrival of [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] is much awaited.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20048;Becoming your [Root.GetHusbandWife] is a great honor, [From.GetTitledFirstName].;;;;;;;;;;;;;;x
EVTTITLE_SSI_20048;A Divine Union;;;;;;;;;;;;;;x
EVTDESC_SSI_20049;My [GetFromRelation], [From.GetTitledFirstName], has now married the imperial [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetDynName]. The grand ceremony and the foreign [imperial_marriage_spouse_2.GetPrincessPrince] will be the talk of the realm for many years to come.;;;;;;;;;;;;;;x
EVTOPTA_SSI_20049;I wish them happiness and many healthy children.;;;;;;;;;;;;;;x
EVTDESC_SSI_30002;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nIt has come to the attention of the enlightened [From.Offmap.Ruler.GetShortMexikhanHuetlatoaniName] that merchants from your lands have been acting with deceit and dishonesty while conducting trade with our merchants. We are certain that you will make sure that this behavior will cease immediately.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30002;We need to restrict the privileges of the major trade guilds.;;;;;;;;;;;;;;x
EVTOPTB_SSI_30002;I'll have [target_marshal.GetFirstName] seek out and deal with the worst troublemakers.;;;;;;;;;;;;;;x
EVTOPTC_SSI_30002;How our merchants conduct their trade is no business for the crown.;;;;;;;;;;;;;;x
EVTDESC_SSI_30003;[From.GetTitledFirstName] has reprimanded merchants in our region, citing misconduct in other realms. However, there are those arguing that the rights of merchants from [Root.PrimaryTitle.GetName] does not fall under the jurisdiction of [From.GetTitledFirstName]. While it might anger the [From.GetTitle], I am considering a public show of resolve.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30003;I'll make a public statement about [From.GetHerHis] blatant misuse of power!;;;;;;;;;;;;;;x
EVTOPTB_SSI_30003;I should make sure that I'm in good standing with [From.GetFirstName].;;;;;;;;;;;;;;x
EVTDESC_SSI_30004;Your vassal, [From.GetTitledFirstName], was less than impressed by your intrusion on merchant rights in the cities of [From.GetHerHis] lands. [From.GetSheHeCap] has now made a public statement on how this action was an unjustified use of power in an area of [From.GetHerHis] responsibility.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30004;[From.GetHerHisCap] merchants had to be kept in line!;;;;;;;;;;;;;;x
EVTDESC_SSI_30011;Last night, [mexikhan_courtier.GetBestName] and I ended up having discussions until dawn, about [mexikhan_courtier.GetRootMatchingPersonalityStreak]. I must have made a good impression, as [mexikhan_courtier.GetSheHe] told me that [mexikhan_courtier.GetSheHe] will be sending a letter, praising the hospitality [mexikhan_courtier.GetSheHe] has received.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30011;A pleasant evening.;;;;;;;;;;;;;;x
EVTOPTB_SSI_30011;I need to make sure that everyone knows about this.;;;;;;;;;;;;;;x
EVTDESC_SSI_30012;I have noticed that [mexikhan_courtier.GetBestName] has grown increasingly aggravated during the last couple of weeks, and today something extra unthoughtful slipped my tongue which caused [mexikhan_courtier.GetHerHim] to storm off exclaiming that the Huetlatoani would hear about this.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30012;This might upset our relations with [offmap_mexikha.Governor.Offmap.GetShortName].;;;;;;;;;;;;;;x
EVTOPTB_SSI_30012;Guards arrest that [mexikhan_courtier.GetManWoman]!;;;;;;;;;;;;;;x
EVTDESC_SSI_30014;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], has generously granted your request. A imperial seal has been delivered denoting the status of the [Root.PrimaryTitle.GetFullName] as a favored state for imperial goods.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30014;Splendid!;;;;;;;;;;;;;;x
EVTDESC_SSI_30045;My council informs that the Mexikhan [offmap_mexikha.Ruler.GetTitle] has sent significant forces from the heart of Mexikha, to support their outlying regions in the Old World. Leaning over the war table, I can only hope that my silence instills confidence in my advisors. In my own chest, I feel a mild panic rising.;;;;;;;;;;;;;;x
EVTDESC_SSI_30045_OVERSEA;My council informs that a forest of sails has appeared on the horizon - the terrible Nahuatl scourge has reached our shores. Leaning over the war table, I can only hope that my silence instills confidence in my advisors. In my own chest, I feel a mild panic rising.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30045;May [Root.TrueReligion.GetHighGodName] help us...;;;;;;;;;;;;;;x
EVTTOOLTIPA_SSI_30045;The Imperial Mexikhan fleet has arrived with troops from the Sea of Canarias, near the province of §YAnti-Atlas§!.;;;;;;;;;;;;;;x
EVTTOOLTIPB_SSI_30045;The Imperial Mexikhan fleet has arrived with troops from the Land's End, near the province of §YCornwall§!.;;;;;;;;;;;;;;x
EVTDESC_SSI_30047;Through years of careful strategic planning, repeated tactical brilliance, and a measure of luck that makes believers of us all, we have managed to whittle down the enemy armies! I am almost beginning to dream of victory, when my generals inform me that the Mexikhan [offmap_mexikha.Ruler.GetTitle] has dispatched more forces to the Old World.;;;;;;;;;;;;;;x
EVTOPTA_SSI_30047;What does it take to bring down this beast?!;;;;;;;;;;;;;;x
EVTDESC_SSI_32000;The journey to visit the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] of [offmap_mexikha.GetName] and show my subservience will take months if not even years. I take my farewells to my near and dear and prepare the caravan for departure.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32000;Let's get going!;;;;;;;;;;;;;;x
EVTDESC_SSI_32100;Our caravan has been camped by the roadside the whole day. The sky has been pouring over us with unusually heavy rain. The whole situation has brought my thoughts to the memories of my late [target_relative.GetRootRelation], [target_relative.GetFirstName].;;;;;;;;;;;;;;x
EVTOPTB_SSI_32100;I can't dwell in the past, I need to carry on forward.;;;;;;;;;;;;;;x
EVTTOOLTIPA_SSI_32100;You burn incense to honor their memory and step outside to wash away your tears under the crying sky.;;;;;;;;;;;;;;x
EVTDESC_SSI_32110;A rider approached the caravan and handed me a letter with the seal of [target_host.GetBestName]. [target_host.GetFirstName] has heard of my travels and invites our party to rest for a while in the warmth of the [target_host.GetCapitalHolding] [target_host.Capital.Capital.GetName].;;;;;;;;;;;;;;x
EVTOPTA_SSI_32110;This could prove to be an opportunity to get even.;;;;;;;;;;;;;;x
EVTOPTB_SSI_32110;A warm bed and a hot meal is most welcome.;;;;;;;;;;;;;;x
EVTOPTC_SSI_32110;I prefer my tent as accommodation.;;;;;;;;;;;;;;x
EVTTTOOLTIPA_SSI_32110;You utilize your rival's hospitality to set up a risky murder attempt on them.;;;;;;;;;;;;;;x
EVTTTOOLTIPB_SSI_32110;You accept the invitation to the court of [target_host.GetTitledFirstName].;;;;;;;;;;;;;;x
EVTDESCA_SSI_32111;A warm hearth and healthy meals has invigorated the whole company, but after enjoying the hospitality of [target_host.GetTitledFirstName] for some days it's now time to get moving on our path towards [offmap_mexikha.GetName] again.;;;;;;;;;;;;;;x
EVTDESCB_SSI_32111;The previous days have certainly been a delight. I never imagined that we could have so many things in common. It's with regret that I bid farewell to [target_host.GetTitledFirstName] when we decide to move on towards our goal of [offmap_mexikha.GetName].;;;;;;;;;;;;;;x
EVTDESCC_SSI_32111;We are presented with a deliciously looking meal when [target_host.GetTitledFirstName] raises [target_host.GetHerHis] chalice to honor us with a toast. Longing for a good drink I take a big gulp before I notice that [target_host.GetFirstName] turns [target_host.GetHerHis] chalice upside down emptying its content on the floor, laughing manically.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32111;Thank you for being an excellent host.;;;;;;;;;;;;;;x
EVTOPTB_SSI_32111;Let's keep in touch.;;;;;;;;;;;;;;x
EVTOPTC_SSI_32111;Thank you but we need to be on our way.;;;;;;;;;;;;;;x
EVTOPTD_SSI_32111;No, you! You...;;;;;;;;;;;;;;x
EVTTOOLTIPD_SSI_32111;The room starts spinning and you black out.;;;;;;;;;;;;;;x
EVTDESC_SSI_32112;Regaining my conciousness I find myself in the ditch to the side of the road. In my pocket I discover a letter with the firmest handwriting reading 'This is your last warning, stay out of here!'.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32112;I have a terrible ache in my whole body.;;;;;;;;;;;;;;x
EVTTTOOLTIPA_SSI_32112;You turn over and empty your bowels in the ditch.;;;;;;;;;;;;;;x
EVTDESCA_SSI_32113;'Trust is such a delicate thing', I tell my horse galloping away in the dark night, accompanied by the sound of screams and clattering plates while panic ensues behind us. Some of my servants also had to put their life to it for the whole charade to be believable, but that is an acceptable price to pay.;;;;;;;;;;;;;;x
EVTDESCB_SSI_32113;Just as you are about to make your escape into the dead of the night you are apprehended by the Captain of the guard. Sweat started forming on the temples of your head. Any second now.\nThere's the bellowing scream of [target_host.GetTitledFirstName]'s guts exploding. For a split second you notice the shock in the face of the Captain, as someone exclaims that the [target_host.GetTitle] is dead. Then his eyes refocus on you. Without hesitation, the burly man raises his sword and cuts you in half.;;;;;;;;;;;;;;x
EVTDESCC_SSI_32113;During the dinner, [target_host.GetTitledFirstName], exclaims that [target_host.GetSheHe] has a present for you. Seconds later a man with an arrow sticking out of his back is dragged into the room. With fear you immediately recognize the man from your company that you ordered to assassinate [target_host.GetFirstName]. With a finger pointed towards your head [target_host.GetFirstName] shouts 'I sentence you all to die for your treachery!'. From every corner of the room, guards with drawn weapons are closing a circle fast around your band.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32113;[target_host.GetSheHeCap] should have known better than to trust me.;;;;;;;;;;;;;;x
EVTOPTB_SSI_32113;Now we're even!;;;;;;;;;;;;;;x
EVTOPTC_SSI_32113;There is no escape!;;;;;;;;;;;;;;x
EVTTITLE_SSI_32113;Fatal Hospitality;;;;;;;;;;;;;;x
EVTDESC_SSI_32200;Our company has finally reached the central lands of the [offmap_mexikha.GetFullName]. Mexikha in all its magnificence lay before us with so much to experience.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32200;Let us walk lest I forget about the reason for the journey.;;;;;;;;;;;;;;x
EVTTOOLTIPA_SSI_32200;You start to travel on the imperial roads towards the imperial palace.;;;;;;;;;;;;;;x
EVTDESC_SSI_32211;I'm out on a walk in a beautiful park in Mexikha when I spot a group of people gathered up around a symmetrical cross board throwing snail shells.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32211;Let me show you how it's done.;;;;;;;;;;;;;;x
EVTOPTB_SSI_32211;'How do you play this game?';;;;;;;;;;;;;;x
EVTOPTC_SSI_32211;I'll just enjoy the park instead.;;;;;;;;;;;;;;x
EVTDESC_SSI_32216;The high priest started the ceremony right as I get inside the Nahuatl temple. The disciples enter a meditation to bring themselves into harmony with the cosmos.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32216;Study their rituals from a distance.;;;;;;;;;;;;;;x
EVTOPTB_SSI_32216;Join in on their ceremony.;;;;;;;;;;;;;;x
EVTOPTC_SSI_32216;Loudly criticize their false religion.;;;;;;;;;;;;;;x
EVTOPTD_SSI_32216;Study the symbolism used in their texts.;;;;;;;;;;;;;;x
EVTDESCA_SSI_32290;'The [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] has kept [offmap_mexikha.Ruler.GetHerHis] eyes on you', the Chief Minister says. '[offmap_mexikha.Ruler.GetSheHeCap] is however very busy and thought it more fitting if you bowed in here instead of the occupied throne room'.;;;;;;;;;;;;;;x
EVTDESCB_SSI_32290;'The [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] has kept [offmap_mexikha.Ruler.GetHerHis] eyes on you', the Chief Minister says. 'You may enter the throne room to show your subordination, but be quick about it'.;;;;;;;;;;;;;;x
EVTDESCC_SSI_32290;The Chief Minister opens the doors to the throne room nodding for me to enter. After I've performed a deep bow in sign of subservience the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] reaches out and touches my forehead.;;;;;;;;;;;;;;x
EVTOPTA_SSI_32290;Bow before the depiction of the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap].;;;;;;;;;;;;;;x
EVTOPTB_SSI_32290;Refuse this humiliation and storm out of the room.;;;;;;;;;;;;;;x
EVTOPTC_SSI_32290;Hastily perform the pranama before the silent [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap].;;;;;;;;;;;;;;x
EVTOPTD_SSI_32290;I'm honored.;;;;;;;;;;;;;;x
EVTDESCA_SSI_32299;I cannot continue on my journey towards [offmap_mexikha.GetFullName] since a state of hostility has occurred.;;;;;;;;;;;;;;x
EVTDESCB_SSI_32299;I cannot continue on my journey towards [offmap_mexikha.GetFullName] after they decided to close their borders and oust foreigners.;;;;;;;;;;;;;;x
EVTDESCC_SSI_32299;I cannot continue on my journey towards [offmap_mexikha.GetFullName].;;;;;;;;;;;;;;x
EVTOPTA_SSI_32299;How unfortunate.;;;;;;;;;;;;;;x
EVTOPTA_SSI_40001;I doubt that failure is an option...;;;;;;;;;;;;;;x
EVTOPTA_SSI_40005;Ah, to be recognized by the Huetlatoani!;;;;;;;;;;;;;;x
EVTOPTB_SSI_40005;I must try harder next time.;;;;;;;;;;;;;;x
EVTDESC_SSI_40007;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe [From.Offmap.Ruler.GetMexikhanComplimentAdjective] [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] has been most displeased to find no efforts have been made to erect a new center of trade upon the trade routes with the Old World. [offmap_mexikha.Ruler.GetHerHisCap] disappointment with his chosen [Root.GetTitle]s is great, and this failure will not soon be forgotten.;;;;;;;;;;;;;;x
EVTOPTA_SSI_40007;Alas! Woe be unto us...;;;;;;;;;;;;;;x
EVTOPTA_SSI_40009;Of course I am.;;;;;;;;;;;;;;x
EVTOPTB_SSI_40009;I must work harder to be deserving...;;;;;;;;;;;;;;x
EVTDESC_SSI_50001;[FromFrom.GetTlatoaniCihuatlatoaniCap] [FromFrom.GetDynName], the Mexikhan 'Xiuhpilli', has died and been succeeded by [From.GetDynName]. Like [From.GetPossPronoun] predecessor, the new [From.GetTlatoaniCihuatlatoaniCap] is known to believe in an [From.Offmap.GetPolicy] Mexikha. Apparently, [From.GetSubjectPronoun] takes a special interest in [From.Offmap.GetLike] but frowns on [From.Offmap.GetDislike].;;;;;;;;;;;;;;x
EVTOPT_SSI_50141;Most inauspicious!;;;;;;;;;;;;;;x
EVTOPT_SSI_50181;Most inauspicious!;;;;;;;;;;;;;;x
EVTDESC_SSI_50161;After years of constant warfare and battles involving hundreds of thousands of soldiers, the veteran armies of Mexikha finally managed to win a decisive battle near [GetRandomMexikhanRegion]. The Viking Fylkir was slain and his imperial guards slaughtered to the last man.;;;;;;;;;;;;;;x
EVTOPT_SSI_50161;Beware the Jaguar of the West...;;;;;;;;;;;;;;x
EVTDESC_SSI_50162;After years of constant warfare and battles involving hundreds of thousands of soldiers, the Vikings finally stand triumphant. The decisive battle was fought near [GetRandomMexikhanRegion]. The Viking Fylkir now sits upon the Skull Throne as [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] [offmap_mexikha.Ruler.GetDynName]! However, Mexikha is likely to suffer Unrest for many years to come...;;;;;;;;;;;;;;x
EVTOPT_SSI_50162;The Vikings truly are fearsome!;;;;;;;;;;;;;;x
EVTDESC_SSI_50201;After years of constant warfare and battles involving hundreds of thousands of soldiers, the veteran armies of Mexikha finally managed to win a decisive battle near [GetRandomMexikhanRegion]. The Inca Sapa was slain and his 12 elite guards slaughtered to the last man.;;;;;;;;;;;;;;x
EVTOPT_SSI_50201;The Jaguar roars...;;;;;;;;;;;;;;x
EVTDESC_SSI_50202;After years of constant warfare and battles involving hundreds of thousands of soldiers, the Incas finally stand triumphant. The decisive battle was fought near [GetRandomMexikhanRegion]. The Inca Sapa now sits upon the Skull Throne as [FromFrom.Ruler.GetTlatoaniCihuatlatoaniCap] [FromFrom.Ruler.GetDynName]! However, Mexikha is likely to suffer Unrest for many years to come...;;;;;;;;;;;;;;x
EVTOPT_SSI_50202;These Incas sound dangerous...;;;;;;;;;;;;;;x
EVTOPT_SSI_50281;A House Divided...;;;;;;;;;;;;;;x
EVTDESC_SSI_50301;The Mexikhan Civil War has come to an abrubt end. [FromFrom.Ruler.GetTlatoaniCihuatlatoaniCap] [FromFrom.Ruler.GetDynName] utterly crushed the main rebel army in [GetRandomMexikhanRegion], ending the long years of confusing warfare and shifting alliances between loyalists, rabble-rousing priest, dynastic pretenders and an overly ambitious governor. Things are slowly returning to normal in Mexikha and the Triangular Trade Route is safe again.;;;;;;;;;;;;;;x
EVTOPT_SSI_50301;Good, I could have some fresh Xocolate Brew!;;;;;;;;;;;;;;x
EVTDESC_SSI_50303;After years of confusing warfare and shifting alliances, the Mexikhan Civil War is finally over. The old regime has fallen and [FromFrom.Ruler.GetTlatoaniCihuatlatoaniCap] [FromFrom.Ruler.GetDynName], a pretender prince of the old [FromFrom.Ruler.Dynasty.GetName] has emerged victorious and now sits upon the Skull Throne. Things are slowly returning to normal in Mexikha and the Triangular Trade Route is safe again.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60002;The [offmap_mexikha.Ruler.GetTitle] is always in need of more eunuchs! Take [mexikhan_envoy_eunuch_target.GetTitledFirstName].;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60002;[mexikhan_envoy_concubine_target.GetTitledFirstName] will make an excellent concubine for the [offmap_mexikha.Ruler.GetTitle].;;;;;;;;;;;;;;x
EVT_OPTC_SSI_60002;We shall send plenty of gold for you to return with!;;;;;;;;;;;;;;x
EVT_OPTD_SSI_60002;We will have a feast in [From.GetHerHis] honor! But what will my subjects think?;;;;;;;;;;;;;;x
EVT_OPTE_SSI_60002;Your baubles and trinkets are of no importance here.;;;;;;;;;;;;;;x
SSI_60002_likes_but_dislikes_tt;This will not change the chance of receiving a better artifact as the [offmap_china.Ruler.GetTitle] §Glikes [This.GetLike]§! but §Rdislikes [This.GetDislike]§!;;;;;;;;;;;;;;x
SSI_60002_likes_tt;This will §Gincrease§! the chance of receiving a better artifact from the envoy, as the [offmap_mexikha.Ruler.GetTitle] §Glikes [This.GetLike]§!;;;;;;;;;;;;;;x
SSI_60002_dislikes_tt;This will §Rdecrease§! the chance of receiving a better artifact from the envoy, as the [offmap_mexikha.Ruler.GetTitle] §Rdislikes [This.GetDislike]§!;;;;;;;;;;;;;;x
SSI_60002_eunuch_tt;This option is available because you have a courtier to send as a §Yeunuch§!.;;;;;;;;;;;;;;x
SSI_60002_concubine_tt;This option is available because you have a courtier to send as a §Yconcubine§!.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60003;I have always considered myself a [Root.GetManWoman] of refined taste!;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60003;What a magnificent trinket, I shall certainly put it to good use!;;;;;;;;;;;;;;x
EVT_OPTC_SSI_60003;It is not my fault [FromFrom.GetSheHe] is so picky!;;;;;;;;;;;;;;x
EVT_DESC_SSI_60004;After [mexikhan_guest.GetFullName]'s departure I was informed about a note in my room attached to a chest, it reads "To the [GetMexikhanComplimentAdjective] [Root.GetTitle], I thoroughly enjoyed my stay at your court and wanted to leave you a token of appreciation on behalf of myself and the [offmap_mexikha.Ruler.GetTitle]. I hope it pleases you.";;;;;;;;;;;;;;x
EVT_DESC_SSI_60008;My trusty and loyal steed [From.GetFirstName] is likely to be the target of all manner of malicious attacks by my enemies to destabilize my rule... I could have my smiths forge [From.GetHerHim] a set of armor to aid in protecting my most precious companion.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60008;Only the finest armor can protect my precious [From.GetFirstName]!;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60008;A strong set of armor will keep [From.GetHerHim] safe.;;;;;;;;;;;;;;x
EVT_OPTC_SSI_60008;It is imperative that [From.GetSheHe] has a basic set for protection.;;;;;;;;;;;;;;x
EVT_OPTD_SSI_60008;[From.GetFirstName] will survive without a personal set of armor.;;;;;;;;;;;;;;x
EVT_DESC_SSI_60011;The [From.GetTitle] of the [From.Offmap.Ruler.GetMexikhanComplimentAdjective] [From.Offmap.Ruler.GetTitle] addresses a letter to the traitorous [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], wishes for you to understand that [From.Offmap.Ruler.GetSheHe] can not tolerate such a lack of honor or loyalty from [From.Offmap.Ruler.GetHerHis] Tributaries.\nYour actions will be dealt with.;;;;;;;;;;;;;;x
